키워드,제목,요약,원문링크,발행일(KST),수집시각(KST),출처
일학습병행,"한국마사회, NCS 기반 일학습병행제에 '말이용' 종목 신설 - 뉴스1",본문 추출 실패,https://news.google.com/rss/articles/CBMiZEFVX3lxTE0ycmhnQ3F3aDg1RGRqYVBSNFRNTnp0R25OWmJzYUYyZWlxcFZPLWVGZ2tVWDNtX0FWem1aWjAtMGNJOS1ScUtPQTBZc016TlJ5MFYxYktJaHVuVkJzVXVCNlBtc28?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-05 16:00,2025-12-01 11:15,news.google.com
일학습병행,"영산대, 일학습병행 성과평가 A등급 획득…산학협력 모범사례로 우뚝 - 경상일보",본문 추출 실패,https://news.google.com/rss/articles/CBMibEFVX3lxTE1TUFpaQmFDQ2FINWpxOVlZVFR1NnBOaUw3dXZsTUp1ZEhSaDJzcVNScjJVWENnc1dKeW42SldkVUNiWDE4Wk51UE44N21uMlh2cWJHdmJ3Z3k3dkVZb2JIUkFVLWN0TWhBTEpiZQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-30 16:00,2025-12-01 11:15,news.google.com
일학습병행,"한농대 평생교육원, 일학습병행 과정 교육생 모집 - 환경과조경",본문 추출 실패,https://news.google.com/rss/articles/CBMiigFBVV95cUxNRnJZajJGTW1jQUY0dnBQdkhuUTdvWWd0UDF1dHFqVHB1NUNwTXNMWGRrVTA2Um5JOU5WcS1xMW9oYTNUOExjZG84STNBNE5HMG9PLUl3NEp1djk2WXR1WEdKblJobFVFV2JLRmNBbkNBaTlGX0xCWXM1dUI1Vi1mc0V6NlBlRm5wRFE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-12 08:19,2025-12-01 11:15,news.google.com
일학습병행,"인하대, 2025학년도 일학습병행 학습근로자 커뮤니티 개최 - 한국NGO신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBTRTNhZGtVeld0YXdVRUZyZ1JMamNzNnNmel93UGVldjlVRWNYTlFHWTU5blVFNGg1SjdFd3Atc0FZZDhhd3Q3U28wYmNfbDVLQ2hXNGUyWnRySlpHakFBQ01pVHRzWUZw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-17 16:00,2025-12-01 11:15,news.google.com
일학습병행,"동의과학대, 고교단계 일학습병행 활성화 위한 신기술 체험 캠프 개최 - 한국대학신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5FakV3eXk1WmY0NHNLZ1EtTVpha2s0WUQxcHoxQ3RVbmVFZ19aeFJJWElFMnNpOVNEYjd2MFNfYUxla0dRWmJMbU9TTnNFS3dqVEZ0Vkg5Ti1ndy1qUjhRZmNwV0RJdw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-22 16:00,2025-12-01 11:15,news.google.com
일학습병행,"거제대 공동훈련센터, 2년 연속 일학습병행 최우수 훈련기관 선정 - 거제신문",본문 추출 실패,https://news.google.com/rss/articles/CBMibEFVX3lxTFBPY1YzYkdpVzl1elpSY2Q3WXZpbkdDc0Z0bVBwcUtqN2Q2M1JtRWhaQkQ5NU9LVmoyQ0hRTzRoQlJ6eFQySDREZUw5WEtSUG04OUhJQ0FPMkdyYlo4UGdRWU4xNlFZLWhpa1lYNw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-17 16:00,2025-12-01 11:15,news.google.com
일학습병행,"경기과기대, 일학습병행 전문대재학생단계 참여학생 모집 설명회 개최 - 베리타스알파",본문 추출 실패,https://news.google.com/rss/articles/CBMia0FVX3lxTE84a0xqdVVVVXdpWUpyd1N0ajAwTTlmZmRjWnBCU0hLZm8tYm4ySzZDeWpQVG9sQ0lQRGNuRVBzTEc4emVjR2xmbE5uSmQ2TmJRZ1NVQnJGdE1DU3RQaDVMR1VQZ0ZWZzM1SldN?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-10 17:00,2025-12-01 11:15,news.google.com
일학습병행,"구미대학교, ‘일학습병행 학습기업 워크숍’ 개최 - 구미일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiXkFVX3lxTE10QktKOC1Obm0zdXFKc19oRm5oMUxhV2JPQ000Y1FXc3VsNEduNk9JcEhibTY3ejJRWndSR0pFM3hxQXk5VEszcEVQUzVuOEhXOEs4X1ROajlCZk5wSXc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-15 16:00,2025-12-01 11:15,news.google.com
일학습병행,"산업인력공단·포스코, '일학습병행' 고교생에 이차전지 특강 - 뉴시스",본문 추출 실패,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBCUm55cWY4aEk5RjZuaGZYWnZydkw5dkFYaDFxU25uUDlQb2ZhMzJrVDRHZ2h0VU5CbVljVmZoQUhZemNzWmxQNFByRTh3ZUplZW9PZ3p5NzlRZlpTbFNHTdIBeEFVX3lxTE1lUUF5QVJwdld6TkRIaXljenNteURDYVZYWXROU3loamMtY2Vhajl0Vno4cUhRbVBPcHB2VENkZ3RvYUlVOFJjRkpDMWRDcXlEdk5odzZ2Z0JFMmw5ajRSek14SDBIWm5YaklMVEo0U3gySVVPWURPaQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-05-21 16:00,2025-12-01 11:15,news.google.com
일학습병행,"인하대, 일학습병행 사업 4년 연속 A등급 우수대학 - 인천투데이",본문 추출 실패,https://news.google.com/rss/articles/CBMicEFVX3lxTE42V296R2Nid0VoRXUxMkpFUnFyTFNJdG0xc1NPVk9qNVB5TUljdDhYVmdjQ2lNRXR4TnhmWmV2Zy1OMk5ENFBBQ2ZDRlZRVXZjbFlNUW00QnhocFF4UTR6T0VJRVVhZ3Qtc0M4TnZwU3Y?oc=5&hl=en-US&gl=US&ceid=US:en,2025-06-23 16:00,2025-12-01 11:15,news.google.com
일학습병행,"한기대, 일학습병행 공동훈련센터 성과평가 최우수 ‘S등급’ - 충청뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMibEFVX3lxTE1SVVpFWFF2QnE3WjNtWHNzRGRPVlQ5SjJESW9WVC0yM2hjcDBmNENmX3BLb2JuMHlzVERnRVZWNHRaaHlzX0kwdm9ENG9LM3pKdGpocUJoZjRQUGdtME5IdGJwQmlmb3JkRnQwaw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-05-20 16:00,2025-12-01 11:15,news.google.com
일학습병행,서정대 일학습병행 공동훈련센터 전문대 유일 A등급 - 경인일보,본문 추출 실패,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5GbzJQR1F5WkRycFBHWi0tTUR1QmdSMGZfOHFYRm1iNjZ3S3g4TlpYT1pHTk1iUE9RZExLazVpR1VYQVhRV0JVck10aFVMdUVVOGc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-07 16:00,2025-12-01 11:15,news.google.com
일학습병행,"한국교통대, '일학습병행 외부평가 합격자 특별 장학금' 수여 - gukjenews.com",본문 추출 실패,https://news.google.com/rss/articles/CBMibkFVX3lxTFBmR185T3VfQmJ3WmxzTWY2S3lEUkkycFJGQ3NpSzJRTEZHWjg4T29DREI3VTZnM1ZFeU55RENaNUg2elRhcmJ3cTR4c0FZMmp5SkhQc1FaM1FzZjBCNUo5MTFpTzlJcndDc0ExRklB?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-21 17:00,2025-12-01 11:15,news.google.com
일학습병행,"폴리텍영주캠퍼스, 일학습병행 경진대회 2개 부문 수상 - 영주시민신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBtT2VWSm9aV2xDODhEOWhURG1pRm90cHR2VGtCTXIzTU9QLVNiNlFPS01ZbGhlVU9UWThOVXA3Zi1kV1FsSHNVbXJfZUwyZVJkWnkwX0dDbUZwbEgtQWtva0tUblA0N3N2?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-04 16:00,2025-12-01 11:15,news.google.com
일학습병행,"인하대, 일·학습 병행하는 ‘학습근로자’ 커뮤니티 개최 - 경인일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiUkFVX3lxTFB1QXdpUUlxdHR4eGc1MUdieEdRQWc4My1LRlUtR1ZmbXR4X1g3X0l3WXNrekYyRy1EcU01WUZBbzRfMXhReEdXbkpuS25SVTVZT3c?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-17 16:00,2025-12-01 11:15,news.google.com
일학습병행,"배재대 IPP사업단, 2026년도 일학습병행 참여기업 모집 - 금강일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiakFVX3lxTE96QTlVamJPWjJBbndIWUpiRzVidmt0RGRmNTJNb05CRnNiSUZCRE1JcVhuVlJVTHdhR1dtUzRURy1UUlRuT3JPZjUtZnk3Rm9zUkNrdTNpX1hubGlINDZ4dG1FbGFrTUZiTFE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-23 14:58,2025-12-01 11:15,news.google.com
일학습병행,"광운인공지능고, 서일대·한국공학대와 산학일체형 도제학생-일학습병행 연계 MOU 체결 - eduplusnews.com",본문 추출 실패,https://news.google.com/rss/articles/CBMibkFVX3lxTE9LWjA2V1JKQnQ2ellDb3h6OWwxdUx2b3R3TE8ySU5Mb3pyUU8ybzZ1dDFTX0w4THo3YmVoQzhOa1VHV0c1T2ZfMjdJQzdvVFJCWWd5bGl6Z1RlSzBmOEhCQWt3MlJJRmtLTTZZbHhB0gFyQVVfeXFMT3ZIUV9menl6VVFSYmFnNWFMLVowQ2tDb2RxX1IwM2h3NllaNjYtRjd5Z01wM19DVTlfdXIwSHZ4aTI2VERnZEFFVDI0dUs4Q2JISERhX2JhY1V6ZlRBWXA1cTJjR29scWpDd1BNbVZsMktn?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-11 17:00,2025-12-01 11:15,news.google.com
일학습병행,유한대 일학습병행사업 ‘2025 시흥시 진로박람회’홍보 부스 성료 - 교수신문,본문 추출 실패,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5uWm9iWUllVE1RQzdJM3hvTDJGY2tnWjdNdWNUQm9XOWJKVS1LODV2TWZ3dGFTOUdfN2xwRFIxT213dG9kTFRNWmRYMTNtbjMzeHoyQUc4MGZaTWtPc3ZOeEFKQzFSbUk?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-30 16:00,2025-12-01 11:15,news.google.com
일학습병행,"영남이공대, ㈜북부모터스·㈜한일공업과 일학습병행 교육 활성화 위한 업무협약 체결 - MSN",본문 추출 실패,https://news.google.com/rss/articles/CBMiiwVBVV95cUxPWXdrd3dSbVN6N3pEbzA4Y2s1dHU5SFhGYjRGRTkxMkxkZGZid0lPTmI1aW1waktmaU1JaFJCamstUEUyMGh0X3diSFhKTGg3elhVWFN1Ykx4MEFiT3hOdC1NTm9MclF1azBsbkpYZXZ5ZG1wOVBsX3lpcWZjRU5VcERwb2p0OHFMS3FHZjR1N0RvRktTZkRkZjVodm43QnBUR09oYVJOZy1TbGN1cXFaRW1WVWJmTnlQdmltNEloZHlfV1BYc09Ja1J6QVAyTWxhdWVKelVzVUFfOE4za1NHcmkwVW9sbWdITnhTY3hNTFNqMHhKWThic0oydzZKX052SWNRbDgwdUFERnkwbmFJNHlsX3V3dTNHbGRxRF8zMjBrZ0FLeHhwR01KT0c1WDNaVzdUUWJxZDhoYmMxLV9NZGxCc2tITENqbTBmMkRXTVhBTTNjSmJNUkMyblhPWjNJWk5QN2RON3ZpSGE1Xy1ONFhoc1JpQXRTVktKdzA4RWtPQzZlaFhYeHlyNG9qaXMwU3lLZVE3YjVPeDI2cTRfUVNzVVBjaGdVOW1lUVl6cTQ0c1YzUkdrM25kbDgxVWVXNkQ2azdaQThmQWRoVEJUbUNFcWlGTXp5eW9zTjhTNXVsVFNTeHdMZGhaZWRLZWRKdldVTGwxUS1rWnpfa3UzaktyaUc2ZHY2dGs5d3VaaGVOdGNtWTlOTDVwR1NPTjFuSHAtRGFXajVkZW5lUVpQcDdNYUh1dFY1VXByS3NUcG9rTkEzdjFxbmVkSHFJeFJLMTdOajdhV3MyQ1VocEZYY1dUTHc5LWdVYUxhQjhUNFBLbjAyRXRaQ291blNCMUQ2Wk9hbXNFdFFTak0?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-28 22:35,2025-12-01 11:15,news.google.com
일학습병행,"권창준 차관 ""일학습병행 통해 청년 경력·자격 쌓도록 뒷받침"" - 파이낸셜뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMiWkFVX3lxTE55TWd1aDZFWl9VSWFlbklRT1ZtbEtzQVY1czNFUm50bllMcVBsWGJSbFF0S01FRnRuRGkxY3V6VW1TOTZ2bnA1dUdfSVlXMEpiZFZzMl8zdnFtd9IBXkFVX3lxTE5CTWNyU3lYd1hocDEtQWdqMXl4Z2V6WDVlaFlVSFpFQ0R4amVteVE3d1V1Njl2QXp2TTVGV21jVGNOWHlGcHJURHFHNTR3S19PSng4LVNNZXowWVQxVUE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-23 16:00,2025-12-01 11:15,news.google.com
직업훈련,"화성여성새로일하기센터, 직업훈련 수료생 사회환원 프로젝트 시작 - 화성저널",본문 추출 실패,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1WWU5hVll3RXdJSFFFNkh6OEJfYnJYeGVJWGFMT1ZNNDdXS1Fla3V6U2lwVHh4RHdid05aY0UxcW50VTl1Ny02S2NXNzRmbnZlMDI1bjJwdGVQQ1VITlVOT3F3M1JHUQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-29 16:00,2025-12-01 11:15,news.google.com
일학습병행,"경기남부 공동훈련센터·학습근로자, 일학습병행 경진대회서 대거 수상 - 경인매일",본문 추출 실패,https://news.google.com/rss/articles/CBMiaEFVX3lxTFB2RHI1ZDNxdzg4cGR1N1M2Z3JCaEIzaFFYYTBsS29nSXdGS0E4dEdWWnZrbU51LXhsbmozVFRhZTA2OGVibWwyeDQzdGNIcVdUVF9pVkdab3ctaUpKakdxX3VEcU5lMzV5?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-25 16:00,2025-12-01 11:15,news.google.com
일학습병행,"중부대, 2024년 일학습병행 공동훈련센터 성과평가 ‘A등급’ - 고양신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiakFVX3lxTE0tdVR4aFJJQUI4TUd1V01hZ1M2U09jdXd5alQxcDNKTm5iRm1uMDhELXBVU1ltUTQ5UUk4aUtwYlJMYlFXY29KMWZManMxSEVqdTZ5WEtiRjBYVWsxRllSc3lwSllBUjJJaHc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-06-17 16:00,2025-12-01 11:15,news.google.com
일학습병행,"국립한국교통대, ‘일학습병행’ 외부평가 합격자에 특별 장학금 쾌척 - 충청매일",본문 추출 실패,https://news.google.com/rss/articles/CBMiakFVX3lxTE9IV0JDTXpFTk8tU1E3ZUFEbThIWGxaSWhIYk9HZER1Zml1akFfTFZiN0d1OVBtTDJHcnN5S3IxLTZ6NWZRUm9zbUllUHVrVHl0VkhaZ3VDU1N3UElPd2s5MTVka0hrRUpobmc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-23 14:20,2025-12-01 11:15,news.google.com
일학습병행,"경남대학교, 일학습병행 공동훈련센터 성과 '우수대학' 선정 - 연합뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMiW0FVX3lxTE16UzhNWjRjbDRzY2U5THpiMUR1ZWdmVGJtUkZ5d2EzVnhuWWZycy1SNEltTnljZjZvN2I1LTM3aFlGY3BCa2puZ2ZqY2gwbGpWOXFpYjF4RUE2d0nSAWBBVV95cUxQMjh1dFoySkd3RnBILW5xZDhJb2FNdzdkcnZYUHJSS1VNUE1YZURLcDJadmZxTjNNVFJ4Z1FrckxZcTB1d24zemZUZDFOaUtTZnZod0VoV3ZvcTZqc0R5NUE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-31 16:00,2025-12-01 11:15,news.google.com
일학습병행,"유한대, 2025 일학습병행 우수 학습기업 간담회 - 대학저널",본문 추출 실패,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBiR0t3TlhxOGJWMHo1MVhEZDgxWkl5cVA1SktrWXJrdEVKdEtnd1lmQ1QtRUtPMGljT1JTRE1tdVFScTRueXhZMEFyREhKNWZ3NEdKODBrNE1oVjTSAWpBVV95cUxNU3ZVdEJuOHFpamJGVUtkWjRNTS1uckRYRWlsZ2V5dzRHb3NTWFRuQ3VVLXBVaTlzWWlwRE1ITldJM2k5ekJUam1Qakk0aTJURV9NNFpqR3lwYXRMV1d5Vld5ODVkUVp6Z0x3?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-20 17:00,2025-12-01 11:15,news.google.com
일학습병행,"한국마사회, 경마분야 일학습병행제 확대 시행 - 라이센스뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMia0FVX3lxTE9PSnlvMGpWbjBRNm9BU0lMd0lWR2tHdFBWenZTRE5FNkVYMXQyeWlybEEtQWxNQVNNX0xuZDZIdUhqdU12a1JsYzFRejFjWUFvcUx3US1HU1VaN1I2LVRmMndLbE1GWUFqNHJB?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-14 17:00,2025-12-01 11:15,news.google.com
일학습병행,"남서울대, 일학습병행 첨단산업아카데미사업 'S등급' 획득:시사앤피플 - 시사앤피플",본문 추출 실패,https://news.google.com/rss/articles/CBMiSEFVX3lxTE5qRXQ2Sm11d2QtR21hbDRfRGJRUVQybEw1NFplV1FHYzU1c3I4WFJncEF6Z1NCclVfSkZXSFoxalJPanV2SHdrddIBZEFVX3lxTFBwemRnWGNqM2FMODA5Q3pjREh6Ri1ZWjUtck9HeDFKQmY1YTM5TzJwSnAyUkplV25NUktuSHM0MmRNRi1CMC12YThpeHJ5a1dBX1FGbWxpODJvb1JvSHY5Y0NpZjg?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-02 16:00,2025-12-01 11:15,news.google.com
일학습병행,"인하대, 일과 학습 병행하는 IPP형 기업 초청 설명회 - 연합뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMiW0FVX3lxTFB2dzBLZkVYSVZfLWxhMTBXNzZ0aFJYbFdpR3ZNYjluakRhRGlqVU5VWF9Uc3lVWGt4dGpiTWJhM3VmUFA4eG1hNElDd2pmbXJXcUpUODA1amFUbHfSAWBBVV95cUxPVEpTUklMMEwwZHowNEp3YzBwTHNnQWxvSVlxN1N2NGdKRFcxR3ZGc2k2aVNNbEFHQzMzZ0ZhcDRRVHd3VG56dHlDUy1fTlk4WFhUVDJFUUxIZW5yejJYeE0?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-10 17:00,2025-12-01 11:15,news.google.com
일학습병행,일·학습 병행 '산업체 위탁교육'···지역 인재·기업 역량 함께 키운다 - v.daum.net,본문 추출 실패,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBnQ1BNZUp6bTBSMG1WNXVILWZrQ296dHB4THBsSmdmWkxMbmpzaWN3SDR6MnJuSUY0UmdXaGp3dFdhNUVxaVNMTWZGXzNodWs?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-20 17:00,2025-12-01 11:15,news.google.com
일학습병행,"배재대, 2026년도 4년제대 재학형 일학습병행 참여기업 모집 - 충청뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMibEFVX3lxTE5LZUdvZHpYeDJGQ1c2dm5yMzV1YllOY1g0cnFoemY0dndQVElmOVlEd0xmSHZDTDZYbDBRVmFrWkkzQlVNVGNodjhmTjdUaTlNYTlaVnY4THhrR0NRdHdMa2d2TnYzQ3RjdDVfag?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-21 13:41,2025-12-01 11:15,news.google.com
일학습병행,‘일·학습 병행’ 유명무실…유학생 근로자 활용 저조 - KBS 뉴스,본문 추출 실패,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9jeTd5OEFBaHJxWVd5bkxoNVh6azVydUREdmVoYzVXQkFPN1FNZnN2VXFvZHhMeVRUTm9TSk9CNTVFUm95UER5RGJEbGhyekJ4Z0xIMEc1NWhDckE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-15 16:00,2025-12-01 11:15,news.google.com
일학습병행,"한국교통대, 일학습병행 외부평가 합격 학생에 특별장학금 수여 - 중도일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiZEFVX3lxTE44SkNCSXFtbUNQVER2SFFidGk5eGhOR2toSDVJcERGaDdwUGk3SHc4eHV0bjI3NEE5cVMtQi1JaC1UZlNfWHgtbksyNFgzUnotZWxRM2drSWtfMi05UENNYWNiRUE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-24 15:53,2025-12-01 11:15,news.google.com
일학습병행,"경성대 일학습병행 공동훈련센터, 한국기술교육대 지원단 감사패 수여 - MSN",본문 추출 실패,https://news.google.com/rss/articles/CBMi2ARBVV95cUxOa1hqRmduVzlPN05hR3NITTNkYzk2bTdZc0VMY2xFNk1nbnhoUlNRc041ZldyNnNmSzFtNF96aVllV3ZXZXR4R1FpbjQ2R0FTbHl6Nkw5UDcteFUxQVNOVG5EWHV3dTY5cnJzUElSNG9RNFpiX1ljbGZwV3FiUm1CeTlxdUlrUmZfWGgwMzM4bXp4VkF4N0l0SGJIdzkyd2ZUNjJqYVVSTUJ6NFhEV295cTR6V1NHZklockprRzAtU3RxTGhQZ25Td29leEQwTTBPZ1VmSl9qemt4bWRTQ3QwMEd0eUtmN1RPTlN5VS1QUHRMQmNWVC04MG5GWnR1b2lDUXEwYkxGNDRucjFfSmdaSjM4eU5RZGFfZkVNNXhYV1hHUlZfNXYxMFl0Y2dwLTJ3VmpfN056YXkwQ2xxTlBxTlZ5Q3NRNEZSajBoMlNDYmJvRlpsaXJtMFhQRGhVdkl5dDU4YjhYVGxuUERhWEszUjZ3OGZsNUJwT2trOER1S0FrVXFweVZQRFhOdzh5RWtKb3VuWmExWWIxTk82TndUOWpwRDZocGtBeWVwVjFVWFFwMUxLdVFQM3pES3hqRmhYNGowREdtTl9zM0h0bTh6MUFwc1lLMHliU1RZSTBhaFpNQ1lIaWpnTGROYWJvamJjVF9MTWFUX1ppZC1QU1ZjY3VGaWZBS0paMmRMcTRQeFV4aFR2cnUySnFFWlFMRGhHX05FLUZRS1h1dm9VVktBRkVFS0RScG1Bb1VBLWFaX3lxREFUc0RkcWlGZUNVbW1Ga2w1TzFKYnU?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-29 16:04,2025-12-01 11:15,news.google.com
일학습병행,"한기대, 일학습병행 OJT Forum & 우수사례 경진대회 - 중앙일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBzNW1oeENjWW5rYjJmeFR2SG5jNmx4Mzc3TXFSNWN6ZkJLLXBSU090VzN3SzVoem5jMHh6R0hsWXBWcTFnYU9rbUxLMHdfNjB3VkhSbmRn?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-07 17:00,2025-12-01 11:15,news.google.com
일학습병행,"‘산업 현장 즉시 투입 가능 인재 양성’…인하대, 일학습병행 기업 초청 설명회 - MSN",본문 추출 실패,https://news.google.com/rss/articles/CBMi4wRBVV95cUxPSlBxejRodkVpa0FDTWx0bWFlaVRTeWQyT2gzQXZldnhkTHl2MzJnMmYtLVdGd2w4UF9wUTFDQ2dZQWswellPajBfbTIwcm5sVDFJVTlXazB0VmRja3l0Q09tcExRT3dYbWtYRGhTY21JcHdqYk5NRDFwWUVSZ2x3YW5zZGtybHM2eFdFWlR0S2dKWHd3eFJydlAxVFZOM29MTy1pdWN4V2RRbWJnM2ZqVGpnVkd3M09nWjZDUEVvSEFFMERwajJObHJlNXpxd3U0YzY1YWdrUWRCY1ZNbjBlZWJQejd3YkYxakdqN2dZaHVreVhFRnRPa0duX001eHpka21OMjdFT2RXMTVvZlNrSExsYkl6YnR3OF9Lc250NXR0eHltTHNfaGR3VUNIX3ZvX1Z6ZDNBbU9kZFhlbXo5TmRhNExZSl9VSUZDd2c3QjRqdlU4WUlndUpoczBobk9SSEkxUFJmS08xa1pycUYwVHNjeEd0bjBjeUlEdEpQV3dDb2ZCS0E5ZWJIZFQ3YmJYdnl6c1ZIcWtoM0kwMGRtSEJESkE5UWtIRWFLdXFkczkzQ0lkTGRIWjI1N0x1UEVKX09VMTZSRllpNG0tOUgyc056Q1U1VzZ1WHpucjFUUlc2alZ4by1hblhHTWRxS3BWMU8ydWZpTTZWMzVFRmt0X0J0MlF0YnczOWFYeFNRMlIzRmQydWR2aGNfY0NrQ2FRek96WXJBdS01WEtFRXJsZDBHXzJEZVFUVkl3cTBUWjRqeDlDT0IxOWM0dHdzRG9oNmg5VkxMU2s4Qi1nZWJhYm5wNA?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-28 10:14,2025-12-01 11:15,news.google.com
일학습병행,"재능대, ‘2025년 일학습병행 학습기업 초청 간담회’ 개최 - 기호일보",본문 추출 실패,https://news.google.com/rss/articles/CBMib0FVX3lxTFBHWXFHUFIxV283TGlyalZaMUxvSkozb19pUko4RzJWRFFJcUVSWUQ4Sm9menNHS1Zrdm5oS0VDczdsRFFhcDJvN252aS1iY1BRNDA3eEt6M2xvampQUFRhLXRHSXA3TXF5Q0E2cEcyNA?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-24 16:51,2025-12-01 11:15,news.google.com
일학습병행,"울산과학대, 일학습병행 학습기업 관계자 간담회 - 울산제일일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiZkFVX3lxTE52Umd5TGZqSm5CUm8zb2VyUXRaYTJnbDRUQTdZTG9XcEVQeDA5UUo1MUt2Mkdhb2NqWHI3Qmg4MU5zc1dxMXpubDZEcTJSR1EzQ050WXJSbGxJQzNlQ3dTZzF6dTRpZw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-27 19:49,2025-12-01 11:15,news.google.com
일학습병행,"울산폴리텍대학, 일학습병행 우수사례 공유 및 확산 간담회 실시 - 민주신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBOcktIQ0d2MHptSnExVHBuaUZsQnF6QmtvZ3l1MndScE1YVXB3NjBVcXBPd1hNWDBBQVF6X3RXT3NTT0ZibllsTUNsOEhnLUpBaGktNTJ0eWVIVGZDSlRYWkhtZVdLYVnSAWtBVV95cUxNQ1dFYmRkQVBfMmstUmtpRDVKTktCdm5wbE1SakJLWkZnUk9QQUtBRGpGWlNfb3llSTZNWmllWk54SXAzV0RGNTJUZVh1RFNkMjFyNWtJdFlRWjNnOTJOUVJaRldBS0s2MlRONA?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-28 13:12,2025-12-01 11:15,news.google.com
일학습병행,울산폴리텍대학 '일학습병행 우수사례 공유' 간담회 개최 - 뉴스1,본문 추출 실패,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBFUG5rUWZHbWJmcUtLdWJ5OTcxR3Z5bk8yXzdmRHFGUi1jZnVuMmhDVXlZNVV5NGpOSF9YZVA5dWRqSnAwTmhfUG93blUybkpjX0E?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-28 14:42,2025-12-01 11:15,news.google.com
일학습병행,강원대학교 삼척캠퍼스 (IPP형 일학습병행제 사업) 기간제 근로자 채용 공고 - 서울Pn,본문 추출 실패,https://news.google.com/rss/articles/CBMigwFBVV95cUxNbVlnUm8wY1hZN0d2MmIwcEFZQVNTUFM5V056YnJNV3N3d1paV1lPS2hwSjFTU25YZV9MeDE1amZudDhmSTFtNi0zUGwzenJsVV9kS0tPUjZLcGYxTEJxc1R0NFBZWEhCYmhBb3VnQnVSWTF4elFkdTAtUXRXaTZLdzNYbw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 23:17,2025-12-01 11:15,news.google.com
